new_index,neuron_id,body_id,type,side,column,row,col,lineage,birth,in_degree,out_degree,in_degree_new,out_degree_new,syn_in,syn_out,pre_types,post_types,pathways
31837,32687,32687,T4a,R,17,2,1,T4a_R,1858,0,2,0,0,0.0,13.0,,HS:2,yaw
31838,32688,32688,R1-R6,L,11,1,3,R1-R6_L,3705,0,0,0,0,0.0,0.0,,,brightness
31839,32689,32689,LPi_v,R,9,1,1,LPi_v_R,405,24,14,24,14,125.0,92.0,T4d:24,"VS:7,DNg02:7","descend,→climb,→lift"
31840,32690,32690,R1-R6,R,28,3,4,R1-R6_R,3905,0,0,0,0,0.0,0.0,,,brightness
31841,32691,32691,PVLP,L,21,2,5,PVLP_L,698,25,8,24,8,123.0,16.0,"LPLC2:17,LC4:7,R1-R6:1",LAL_inh:8,"loom,←brightness,→steer"
31842,32692,32692,DNg02,R,32,4,0,DNg02_R,573,40,0,38,0,424.0,0.0,"VS:23,LAL_inh:7,haltere:6,HS:2",,"lift,←yaw,←climb,←steer,←damping,←descend"
31843,32693,32693,T4b,R,42,5,2,T4b_R,1911,0,5,0,5,0.0,24.0,,LPi_h:5,yaw
31844,32694,32694,DNg02,L,19,2,3,DNg02_L,591,37,0,36,0,336.0,0.0,"LAL_inh:13,haltere:11,LPi_v:9,VS:4",,"lift,←damping,←descend,←steer,←climb"
31845,32695,32695,haltere,R,27,3,3,haltere_R,634,0,24,0,23,0.0,110.0,,"DNg02:17,LAL_inh:7","damping,→lift,→steer"
31846,32696,32696,T4b,L,25,3,1,T4b_L,1841,0,3,0,3,0.0,16.0,,LPi_h:3,yaw
31847,32697,32697,PVLP,R,24,3,0,PVLP_R,761,27,6,27,5,135.0,27.0,"LPLC2:12,LC4:11,PVLP_inh:4","LAL_inh:5,DNp03:1","loom,←saccade,→saccade,→steer"
31848,32698,32698,T4d,R,38,4,6,T4d_R,1809,0,7,0,6,0.0,35.0,,LPi_v:7,descend
31849,32699,32699,PVLP_inh,L,24,3,0,PVLP_inh_L,255,1,8,0,6,74.0,214.0,DNp03:1,"PVLP:7,DNp03:1","saccade,→loom"
31850,32700,32700,T4a,L,42,5,2,T4a_L,1874,0,2,0,0,0.0,17.0,,HS:2,yaw
31851,32701,32701,LC4,R,0,0,0,LC4_R,497,0,7,0,6,0.0,51.0,,"PVLP:6,DNp01:1","loom,→escape"
31852,32702,32702,T4c,R,2,0,2,T4c_R,1904,0,6,0,6,0.0,31.0,,VS:6,climb
31853,32703,32703,T4b,R,41,5,1,T4b_R,1912,0,7,0,7,0.0,35.0,,LPi_h:7,yaw
31854,32704,32704,haltere,R,33,4,1,haltere_R,635,0,21,0,20,0.0,86.0,,"DNg02:15,LAL_inh:6","damping,→lift,→steer"
31855,32705,32705,T4b,R,33,4,1,T4b_R,1913,0,5,0,5,0.0,27.0,,LPi_h:5,yaw
31856,32706,32706,T4a,L,12,1,4,T4a_L,1875,0,1,0,0,0.0,19.0,,HS:1,yaw
31857,32707,32707,VS,L,32,4,0,VS_L,235,47,27,47,25,236.0,228.0,"T4c:40,LPi_v:7",DNg02:27,"climb,←descend,→lift"
31858,32708,32708,R1-R6,R,35,4,3,R1-R6_R,3906,0,0,0,0,0.0,0.0,,,brightness
31859,32709,32709,LPi_v,L,38,4,6,LPi_v_L,383,30,14,29,13,159.0,115.0,T4d:30,DNg02:14,"descend,→lift"
31860,32710,32710,DNg02,R,3,0,3,DNg02_R,574,42,0,39,0,343.0,0.0,"haltere:15,LPi_v:13,LAL_inh:8,VS:5",,"lift,←climb,←descend,←yaw,←damping,←steer"
31861,32711,32711,T4a,R,39,4,7,T4a_R,1859,0,1,0,0,0.0,1.0,,HS:1,yaw
31862,32712,32712,T4b,L,22,2,6,T4b_L,1842,0,4,0,4,0.0,19.0,,LPi_h:4,yaw
31863,32713,32713,T4b,L,41,5,1,T4b_L,1843,0,5,0,5,0.0,23.0,,LPi_h:5,yaw
31864,32714,32714,LC4,R,32,4,0,LC4_R,498,0,13,0,12,0.0,69.0,,"PVLP:12,DNp01:1","loom,→escape"
31865,32715,32715,haltere,R,18,2,2,haltere_R,636,0,20,0,17,0.0,71.0,,"DNg02:11,LAL_inh:9","damping,→lift,→steer"
31866,32716,32716,LC4,L,4,0,4,LC4_L,462,0,9,0,7,0.0,39.0,,"PVLP:8,DNp01:1","loom,→escape"
31867,32717,32717,T4a,R,22,2,6,T4a_R,1860,0,2,0,0,0.0,18.0,,HS:2,yaw
31868,32718,32718,LC4,R,4,0,4,LC4_R,499,0,13,0,10,0.0,55.0,,"PVLP:12,DNp01:1","loom,→escape"
31869,32719,32719,LC4,R,8,1,0,LC4_R,500,0,13,0,11,0.0,75.0,,"PVLP:12,DNp01:1","loom,→escape"
31870,32720,32720,T4d,L,41,5,1,T4d_L,1913,0,4,0,4,0.0,21.0,,LPi_v:4,descend
31871,32721,32721,R1-R6,R,33,4,1,R1-R6_R,3907,0,0,0,0,0.0,0.0,,,brightness
31872,32722,32722,DNg02,R,41,5,1,DNg02_R,575,47,0,44,0,429.0,0.0,"LAL_inh:14,haltere:12,VS:11,LPi_v:8",,"lift,←yaw,←climb,←damping,←descend,←steer"
31873,32723,32723,R1-R6,R,39,4,7,R1-R6_R,3908,0,0,0,0,0.0,0.0,,,brightness
31874,32724,32724,LPi_h,L,4,0,4,LPi_h_L,364,28,1,28,0,137.0,17.0,T4b:28,HS:1,yaw
31875,32725,32725,T4d,L,16,2,0,T4d_L,1914,0,5,0,5,0.0,21.0,,LPi_v:5,descend
31876,32726,32726,T4a,R,4,0,4,T4a_R,1861,0,1,0,0,0.0,12.0,,HS:1,yaw
31877,32727,32727,T4c,L,13,1,5,T4c_L,1880,0,5,0,4,0.0,27.0,,VS:5,climb
31878,32728,32728,LPLC2,L,44,5,4,LPLC2_L,902,0,12,0,12,0.0,85.0,,PVLP:12,loom
31879,32729,32729,R1-R6,R,16,2,0,R1-R6_R,3909,0,0,0,0,0.0,0.0,,,brightness
31880,32730,32730,R1-R6,R,20,2,4,R1-R6_R,3910,0,0,0,0,0.0,0.0,,,brightness
31881,32731,32731,R1-R6,L,1,0,1,R1-R6_L,3706,0,0,0,0,0.0,0.0,,,brightness
31882,32732,32732,T4b,R,25,3,1,T4b_R,1914,0,3,0,3,0.0,18.0,,LPi_h:3,yaw
31883,32733,32733,T4b,R,14,1,6,T4b_R,1915,0,2,0,2,0.0,8.0,,LPi_h:2,yaw
31884,32734,32734,T4a,L,4,0,4,T4a_L,1876,0,1,0,0,0.0,10.0,,HS:1,yaw
31885,32735,32735,T4c,L,47,5,7,T4c_L,1881,0,5,0,5,0.0,29.0,,VS:5,climb
31886,32736,32736,PVLP_inh,R,40,5,0,PVLP_inh_R,220,1,11,0,10,52.0,52.0,DNp03:1,"PVLP:10,DNp03:1","saccade,→loom"
31887,32737,32737,T4a,L,12,1,4,T4a_L,1877,0,2,0,0,0.0,20.0,,HS:2,yaw
31888,32738,32738,T4b,L,18,2,2,T4b_L,1844,0,3,0,3,0.0,15.0,,LPi_h:3,yaw
31889,32739,32739,R1-R6,L,40,5,0,R1-R6_L,3707,0,0,0,0,0.0,0.0,,,brightness
31890,32740,32740,R1-R6,R,33,4,1,R1-R6_R,3911,0,0,0,0,0.0,0.0,,,brightness
31891,32741,32741,T4b,R,10,1,2,T4b_R,1916,0,7,0,7,0.0,32.0,,LPi_h:7,yaw
31892,32742,32742,T4c,R,29,3,5,T4c_R,1905,0,5,0,5,0.0,25.0,,VS:5,climb
31893,32743,32743,R1-R6,R,1,0,1,R1-R6_R,3912,0,0,0,0,0.0,0.0,,,brightness
31894,32744,32744,T4b,L,33,4,1,T4b_L,1845,0,5,0,5,0.0,29.0,,LPi_h:5,yaw
31895,32745,32745,R1-R6,R,4,0,4,R1-R6_R,3913,0,1,0,1,0.0,1.0,,PVLP:1,"brightness,→loom"
31896,32746,32746,R1-R6,R,15,1,7,R1-R6_R,3914,0,0,0,0,0.0,0.0,,,brightness
31897,32747,32747,R1-R6,R,12,1,4,R1-R6_R,3915,0,0,0,0,0.0,0.0,,,brightness
31898,32748,32748,R1-R6,L,43,5,3,R1-R6_L,3708,0,0,0,0,0.0,0.0,,,brightness
31899,32749,32749,R1-R6,L,20,2,4,R1-R6_L,3709,0,0,0,0,0.0,0.0,,,brightness
31900,32750,32750,R1-R6,R,26,3,2,R1-R6_R,3916,0,0,0,0,0.0,0.0,,,brightness
31901,32751,32751,T4a,L,14,1,6,T4a_L,1878,0,3,0,0,0.0,9.0,,HS:3,yaw
31902,32752,32752,R1-R6,L,10,1,2,R1-R6_L,3710,0,1,0,1,0.0,1.0,,PVLP:1,"brightness,→loom"
31903,32753,32753,T4a,L,22,2,6,T4a_L,1879,0,2,0,0,0.0,14.0,,HS:2,yaw
31904,32754,32754,R1-R6,L,29,3,5,R1-R6_L,3711,0,0,0,0,0.0,0.0,,,brightness
31905,32755,32755,R1-R6,L,33,4,1,R1-R6_L,3712,0,0,0,0,0.0,0.0,,,brightness
31906,32756,32756,LPLC2,R,26,3,2,LPLC2_R,912,0,16,0,16,0.0,101.0,,PVLP:16,loom
31907,32757,32757,R1-R6,R,19,2,3,R1-R6_R,3917,0,0,0,0,0.0,0.0,,,brightness
31908,32758,32758,R1-R6,R,26,3,2,R1-R6_R,3918,0,0,0,0,0.0,0.0,,,brightness
31909,32759,32759,T4d,R,45,5,5,T4d_R,1810,0,4,0,4,0.0,20.0,,LPi_v:4,descend
31910,32760,32760,T4c,L,13,1,5,T4c_L,1882,0,6,0,6,0.0,33.0,,VS:6,climb
31911,32761,32761,LC4,L,0,0,0,LC4_L,463,0,11,0,10,0.0,65.0,,"PVLP:10,DNp01:1","loom,→escape"
31912,32762,32762,T4c,R,32,4,0,T4c_R,1906,0,7,0,7,0.0,37.0,,VS:7,climb
31913,32763,32763,T4a,R,32,4,0,T4a_R,1862,0,2,0,0,0.0,23.0,,HS:2,yaw
31914,32764,32764,R1-R6,R,5,0,5,R1-R6_R,3919,0,0,0,0,0.0,0.0,,,brightness
31915,32765,32765,T4d,L,13,1,5,T4d_L,1915,0,7,0,7,0.0,27.0,,LPi_v:7,descend
31916,32766,32766,LPi_v,L,33,4,1,LPi_v_L,384,24,14,24,14,125.0,113.0,T4d:24,"DNg02:12,VS:2","descend,→lift,→climb"
31917,32767,32767,T4d,L,11,1,3,T4d_L,1916,0,3,0,2,0.0,14.0,,LPi_v:3,descend
31918,32768,32768,PVLP,R,16,2,0,PVLP_R,762,34,4,33,3,166.0,45.0,"LC4:14,LPLC2:13,PVLP_inh:7","LAL_inh:3,DNp03:1","loom,←saccade,→saccade,→steer"
31919,32769,32769,T4b,R,32,4,0,T4b_R,1917,0,3,0,3,0.0,15.0,,LPi_h:3,yaw
31920,32770,32770,LPLC2,L,32,4,0,LPLC2_L,903,0,17,0,17,0.0,93.0,,PVLP:17,loom
31921,32771,32771,LPLC2,L,4,0,4,LPLC2_L,904,0,19,0,18,0.0,98.0,,PVLP:19,loom
31922,32772,32772,PVLP,L,19,2,3,PVLP_L,699,31,8,29,6,160.0,29.0,"LPLC2:18,LC4:10,R1-R6:2,PVLP_inh:1","LAL_inh:7,DNp03:1","loom,←brightness,←saccade,→steer,→saccade"
31923,32773,32773,LPi_h,L,4,0,4,LPi_h_L,365,30,2,30,0,161.0,12.0,T4b:30,HS:2,yaw
31924,32774,32774,T4b,L,0,0,0,T4b_L,1846,0,7,0,7,0.0,34.0,,LPi_h:7,yaw
31925,32775,32775,R1-R6,L,0,0,0,R1-R6_L,3713,0,2,0,2,0.0,2.0,,PVLP:2,"brightness,→loom"
31926,32776,32776,T4b,L,40,5,0,T4b_L,1847,0,6,0,6,0.0,34.0,,LPi_h:6,yaw
31927,32777,32777,T4d,R,9,1,1,T4d_R,1811,0,8,0,8,0.0,47.0,,LPi_v:8,descend
31928,32778,32778,T4a,R,27,3,3,T4a_R,1863,0,1,0,0,0.0,5.0,,HS:1,yaw
31929,32779,32779,R1-R6,L,43,5,3,R1-R6_L,3714,0,0,0,0,0.0,0.0,,,brightness
31930,32780,32780,VS,R,0,0,0,VS_R,238,41,22,40,22,182.0,208.0,"T4c:27,LPi_v:14",DNg02:22,"climb,←descend,→lift"
31931,32781,32781,LPLC2,R,16,2,0,LPLC2_R,913,0,14,0,13,0.0,90.0,,"PVLP:13,DNp01:1","loom,→escape"
31932,32782,32782,T4b,R,27,3,3,T4b_R,1918,0,7,0,7,0.0,30.0,,LPi_h:7,yaw
31933,32783,32783,T4c,L,5,0,5,T4c_L,1883,0,4,0,4,0.0,16.0,,VS:4,climb
31934,32784,32784,T4d,R,20,2,4,T4d_R,1812,0,6,0,6,0.0,26.0,,LPi_v:6,descend
31935,32785,32785,DNg02,R,41,5,1,DNg02_R,576,43,0,41,0,408.0,0.0,"LAL_inh:14,VS:11,haltere:11,LPi_v:5",,"lift,←yaw,←steer,←climb,←damping,←descend"
31936,32786,32786,T4b,R,17,2,1,T4b_R,1919,0,3,0,2,0.0,14.0,,LPi_h:3,yaw
31937,32787,32787,VS,L,8,1,0,VS_L,236,47,20,46,20,218.0,174.0,"T4c:41,LPi_v:6",DNg02:20,"climb,←descend,→lift"
31938,32788,32788,R1-R6,L,20,2,4,R1-R6_L,3715,0,0,0,0,0.0,0.0,,,brightness
31939,32789,32789,T4b,L,9,1,1,T4b_L,1848,0,5,0,5,0.0,22.0,,LPi_h:5,yaw
31940,32790,32790,R1-R6,L,33,4,1,R1-R6_L,3716,0,0,0,0,0.0,0.0,,,brightness
31941,32791,32791,T4c,L,5,0,5,T4c_L,1884,0,4,0,4,0.0,18.0,,VS:4,climb
31942,32792,32792,T4c,R,38,4,6,T4c_R,1907,0,5,0,5,0.0,27.0,,VS:5,climb
31943,32793,32793,R1-R6,R,2,0,2,R1-R6_R,3920,0,1,0,1,0.0,1.0,,PVLP:1,"brightness,→loom"
31944,32794,32794,LC4,L,44,5,4,LC4_L,464,0,18,0,18,0.0,98.0,,PVLP:18,loom
31945,32795,32795,R1-R6,R,16,2,0,R1-R6_R,3921,0,0,0,0,0.0,0.0,,,brightness
31946,32796,32796,VS,L,0,0,0,VS_L,237,49,24,48,23,226.0,194.0,"T4c:38,LPi_v:11",DNg02:24,"climb,←descend,→lift"
31947,32797,32797,R1-R6,L,37,4,5,R1-R6_L,3717,0,0,0,0,0.0,0.0,,,brightness
31948,32798,32798,R1-R6,R,29,3,5,R1-R6_R,3922,0,0,0,0,0.0,0.0,,,brightness
31949,32799,32799,T4c,R,9,1,1,T4c_R,1908,0,8,0,8,0.0,36.0,,VS:8,climb
31950,32800,32800,T4d,L,35,4,3,T4d_L,1917,0,8,0,8,0.0,48.0,,LPi_v:8,descend
31951,32801,32801,T4a,L,34,4,2,T4a_L,1880,0,1,0,0,0.0,13.0,,HS:1,yaw
31952,32802,32802,T4a,R,40,5,0,T4a_R,1864,0,1,0,0,0.0,10.0,,HS:1,yaw
31953,32803,32803,T4c,L,8,1,0,T4c_L,1885,0,8,0,8,0.0,37.0,,VS:8,climb
31954,32804,32804,LPLC2,L,40,5,0,LPLC2_L,905,0,14,0,14,0.0,83.0,,PVLP:14,loom
31955,32805,32805,T4d,L,18,2,2,T4d_L,1918,0,6,0,6,0.0,35.0,,LPi_v:6,descend
31956,32806,32806,T4d,L,0,0,0,T4d_L,1919,0,6,0,6,0.0,30.0,,LPi_v:6,descend
31957,32807,32807,DNg02,R,16,2,0,DNg02_R,577,46,0,43,0,500.0,0.0,"VS:19,LAL_inh:14,haltere:6,LPi_v:4",,"lift,←yaw,←steer,←damping,←climb,←descend"
31958,32808,32808,T4b,L,19,2,3,T4b_L,1849,0,3,0,3,0.0,12.0,,LPi_h:3,yaw
31959,32809,32809,PVLP,R,45,5,5,PVLP_R,763,29,5,28,5,183.0,9.0,"LPLC2:22,LC4:7",LAL_inh:5,"loom,→steer"
31960,32810,32810,R1-R6,L,42,5,2,R1-R6_L,3718,0,0,0,0,0.0,0.0,,,brightness
31961,32811,32811,T4b,L,16,2,0,T4b_L,1850,0,5,0,5,0.0,36.0,,LPi_h:5,yaw
31962,32812,32812,DNg02,L,25,3,1,DNg02_L,592,39,0,36,0,383.0,0.0,"LPi_v:12,VS:10,LAL_inh:10,haltere:6",,"lift,←descend,←yaw,←climb,←damping,←steer"
31963,32813,32813,T4d,L,17,2,1,T4d_L,1920,0,7,0,6,0.0,34.0,,LPi_v:7,descend
31964,32814,32814,LPLC2,L,4,0,4,LPLC2_L,906,0,18,0,18,0.0,114.0,,PVLP:18,loom
31965,32815,32815,T4a,R,13,1,5,T4a_R,1865,0,2,0,0,0.0,16.0,,HS:2,yaw
31966,32816,32816,R1-R6,R,38,4,6,R1-R6_R,3923,0,0,0,0,0.0,0.0,,,brightness
31967,32817,32817,LC4,R,32,4,0,LC4_R,501,0,13,0,13,0.0,64.0,,PVLP:13,loom
31968,32818,32818,R1-R6,L,26,3,2,R1-R6_L,3719,0,0,0,0,0.0,0.0,,,brightness
31969,32819,32819,T4c,R,30,3,6,T4c_R,1909,0,3,0,3,0.0,21.0,,VS:3,climb
31970,32820,32820,T4c,L,20,2,4,T4c_L,1886,0,5,0,5,0.0,24.0,,VS:5,climb
31971,32821,32821,R1-R6,R,33,4,1,R1-R6_R,3924,0,0,0,0,0.0,0.0,,,brightness
31972,32822,32822,T4c,R,22,2,6,T4c_R,1910,0,5,0,4,0.0,23.0,,VS:5,climb
31973,32823,32823,R1-R6,R,28,3,4,R1-R6_R,3925,0,0,0,0,0.0,0.0,,,brightness
31974,32824,32824,T4c,L,26,3,2,T4c_L,1887,0,5,0,5,0.0,20.0,,VS:5,climb
31975,32825,32825,R1-R6,L,13,1,5,R1-R6_L,3720,0,0,0,0,0.0,0.0,,,brightness
31976,32826,32826,T4b,R,35,4,3,T4b_R,1920,0,5,0,5,0.0,24.0,,LPi_h:5,yaw
31977,32827,32827,R1-R6,R,23,2,7,R1-R6_R,3926,0,0,0,0,0.0,0.0,,,brightness
31978,32828,32828,DNg02,L,41,5,1,DNg02_L,593,38,0,36,0,322.0,0.0,"haltere:17,VS:8,LAL_inh:8,LPi_v:4",,"lift,←descend,←yaw,←climb,←damping,←steer"
31979,32829,32829,LPLC2,L,34,4,2,LPLC2_L,907,0,14,0,13,0.0,81.0,,"PVLP:13,DNp01:1","loom,→escape"
31980,32830,32830,T4c,L,23,2,7,T4c_L,1888,0,6,0,6,0.0,26.0,,VS:6,climb
31981,32831,32831,haltere,R,24,3,0,haltere_R,637,0,19,0,19,0.0,83.0,,"LAL_inh:11,DNg02:8","damping,→lift,→steer"
31982,32832,32832,R1-R6,R,15,1,7,R1-R6_R,3927,0,0,0,0,0.0,0.0,,,brightness
31983,32833,32833,T4c,L,32,4,0,T4c_L,1889,0,6,0,6,0.0,27.0,,VS:6,climb
31984,32834,32834,T4c,L,13,1,5,T4c_L,1890,0,5,0,5,0.0,24.0,,VS:5,climb
31985,32835,32835,T4b,R,21,2,5,T4b_R,1921,0,5,0,5,0.0,21.0,,LPi_h:5,yaw
31986,32836,32836,PVLP,L,36,4,4,PVLP_L,700,36,7,35,7,173.0,14.0,"LPLC2:18,LC4:17,PVLP_inh:1",LAL_inh:7,"loom,←saccade,→steer"
31987,32837,32837,R1-R6,L,38,4,6,R1-R6_L,3721,0,0,0,0,0.0,0.0,,,brightness
31988,32838,32838,T4c,R,18,2,2,T4c_R,1911,0,6,0,6,0.0,33.0,,VS:6,climb
31989,32839,32839,T4d,R,38,4,6,T4d_R,1813,0,8,0,7,0.0,42.0,,LPi_v:8,descend
31990,32840,32840,haltere,L,0,0,0,haltere_L,569,0,21,0,21,0.0,102.0,,"LAL_inh:11,DNg02:10","damping,→lift,→steer"
31991,32841,32841,R1-R6,L,18,2,2,R1-R6_L,3722,0,0,0,0,0.0,0.0,,,brightness
31992,32842,32842,T4b,L,1,0,1,T4b_L,1851,0,6,0,5,0.0,27.0,,LPi_h:6,yaw
31993,32843,32843,R1-R6,L,14,1,6,R1-R6_L,3723,0,0,0,0,0.0,0.0,,,brightness
31994,32844,32844,T4b,L,18,2,2,T4b_L,1852,0,3,0,3,0.0,15.0,,LPi_h:3,yaw
31995,32845,32845,LPLC2,R,42,5,2,LPLC2_R,914,0,15,0,15,0.0,95.0,,PVLP:15,loom
31996,32846,32846,R1-R6,R,20,2,4,R1-R6_R,3928,0,0,0,0,0.0,0.0,,,brightness
31997,32847,32847,PVLP,L,0,0,0,PVLP_L,701,27,5,27,4,151.0,19.0,"LPLC2:11,LC4:10,PVLP_inh:4,R1-R6:2","LAL_inh:4,DNp03:1","loom,←saccade,←brightness,→saccade,→steer"
31998,32848,32848,R1-R6,R,6,0,6,R1-R6_R,3929,0,2,0,2,0.0,2.0,,PVLP:2,"brightness,→loom"
31999,32849,32849,T4a,L,15,1,7,T4a_L,1881,0,2,0,0,0.0,15.0,,HS:2,yaw
32000,32850,32850,T4d,R,19,2,3,T4d_R,1814,0,7,0,7,0.0,40.0,,LPi_v:7,descend
32001,32851,32851,T4d,L,46,5,6,T4d_L,1921,0,9,0,9,0.0,48.0,,LPi_v:9,descend
32002,32852,32852,T4a,R,7,0,7,T4a_R,1866,0,2,0,0,0.0,21.0,,HS:2,yaw
32003,32853,32853,VS,R,32,4,0,VS_R,239,43,24,42,23,222.0,214.0,"T4c:39,LPi_v:4",DNg02:24,"climb,←descend,→lift"
32004,32854,32854,T4b,R,43,5,3,T4b_R,1922,0,7,0,7,0.0,34.0,,LPi_h:7,yaw
32005,32855,32855,T4a,R,6,0,6,T4a_R,1867,0,1,0,0,0.0,12.0,,HS:1,yaw
32006,32856,32856,R1-R6,R,2,0,2,R1-R6_R,3930,0,1,0,1,0.0,1.0,,PVLP:1,"brightness,→loom"
32007,32857,32857,DNg02,L,16,2,0,DNg02_L,594,41,0,37,0,392.0,0.0,"VS:18,LAL_inh:11,LPi_v:7,HS:3",,"lift,←yaw,←steer,←climb,←descend,←damping"
32008,32858,32858,R1-R6,L,25,3,1,R1-R6_L,3724,0,0,0,0,0.0,0.0,,,brightness
32009,32859,32859,LPLC2,L,4,0,4,LPLC2_L,908,0,19,0,16,0.0,112.0,,"PVLP:18,DNp01:1","loom,→escape"
32010,32860,32860,PVLP,L,28,3,4,PVLP_L,702,28,6,26,6,150.0,17.0,"LPLC2:21,LC4:7",LAL_inh:6,"loom,→steer"
32011,32861,32861,R1-R6,R,42,5,2,R1-R6_R,3931,0,0,0,0,0.0,0.0,,,brightness
32012,32862,32862,PVLP,R,43,5,3,PVLP_R,764,22,6,22,6,124.0,13.0,"LPLC2:13,LC4:6,PVLP_inh:3",LAL_inh:6,"loom,←saccade,→steer"
32013,32863,32863,LAL_inh,R,40,5,0,LAL_inh_R,498,22,14,18,13,191.0,163.0,"PVLP:16,haltere:3,HS:2,DNp03:1",DNg02:14,"steer,←yaw,←loom,←saccade,←damping,→lift"
32014,32864,32864,T4a,R,22,2,6,T4a_R,1868,0,3,0,0,0.0,14.0,,HS:3,yaw
32015,32865,32865,T4c,L,18,2,2,T4c_L,1891,0,6,0,6,0.0,29.0,,VS:6,climb
32016,32866,32866,PVLP,R,7,0,7,PVLP_R,765,21,6,21,5,125.0,32.0,"LPLC2:17,R1-R6:2,LC4:2","LAL_inh:5,DNp03:1","loom,←brightness,→saccade,→steer"
32017,32867,32867,LPLC2,R,34,4,2,LPLC2_R,915,0,16,0,15,0.0,89.0,,PVLP:16,loom
32018,32868,32868,LPi_v,R,14,1,6,LPi_v_R,406,24,12,24,12,132.0,93.0,T4d:24,"DNg02:11,VS:1","descend,→lift,→climb"
32019,32869,32869,PVLP,R,16,2,0,PVLP_R,766,34,4,33,3,176.0,51.0,"LPLC2:15,LC4:12,PVLP_inh:7","LAL_inh:3,DNp03:1","loom,←saccade,→saccade,→steer"
32020,32870,32870,LAL_inh,R,36,4,4,LAL_inh_R,499,28,15,25,14,152.0,220.0,"haltere:16,PVLP:10,HS:1,DNp03:1",DNg02:15,"steer,←yaw,←damping,←saccade,←loom,→lift"
32021,32871,32871,R1-R6,R,14,1,6,R1-R6_R,3932,0,0,0,0,0.0,0.0,,,brightness
32022,32872,32872,T4b,L,44,5,4,T4b_L,1853,0,9,0,9,0.0,42.0,,LPi_h:9,yaw
32023,32873,32873,T4a,L,18,2,2,T4a_L,1882,0,2,0,0,0.0,16.0,,HS:2,yaw
32024,32874,32874,T4d,L,20,2,4,T4d_L,1922,0,5,0,5,0.0,26.0,,LPi_v:5,descend
32025,32875,32875,R1-R6,R,3,0,3,R1-R6_R,3933,0,1,0,1,0.0,1.0,,PVLP:1,"brightness,→loom"
32026,32876,32876,T4d,R,11,1,3,T4d_R,1815,0,9,0,9,0.0,52.0,,LPi_v:9,descend
32027,32877,32877,T4a,R,44,5,4,T4a_R,1869,0,2,0,0,0.0,13.0,,HS:2,yaw
32028,32878,32878,LPLC2,L,36,4,4,LPLC2_L,909,0,17,0,17,0.0,82.0,,PVLP:17,loom
32029,32879,32879,T4b,L,10,1,2,T4b_L,1854,0,7,0,7,0.0,41.0,,LPi_h:7,yaw
32030,32880,32880,PVLP,R,38,4,6,PVLP_R,767,29,5,27,5,185.0,9.0,"LPLC2:25,LC4:4",LAL_inh:5,"loom,→steer"
32031,32881,32881,PVLP,R,31,3,7,PVLP_R,768,29,6,28,5,177.0,25.0,"LPLC2:24,LC4:5","LAL_inh:5,DNp03:1","loom,→saccade,→steer"
32032,32882,32882,T4d,R,26,3,2,T4d_R,1816,0,7,0,7,0.0,33.0,,LPi_v:7,descend
32033,32883,32883,LPi_h,R,28,3,4,LPi_h_R,396,24,2,23,0,138.0,19.0,T4b:24,HS:2,yaw
32034,32884,32884,LPi_v,L,9,1,1,LPi_v_L,385,29,15,28,15,148.0,90.0,T4d:29,"DNg02:10,VS:5","descend,→lift,→climb"
32035,32885,32885,T4d,L,42,5,2,T4d_L,1923,0,5,0,5,0.0,23.0,,LPi_v:5,descend
32036,32886,32886,haltere,L,33,4,1,haltere_L,570,0,19,0,18,0.0,79.0,,"DNg02:12,LAL_inh:7","damping,→lift,→steer"
32037,32887,32887,LPLC2,L,18,2,2,LPLC2_L,910,0,13,0,12,0.0,81.0,,PVLP:13,loom
32038,32888,32888,DNg02,L,32,4,0,DNg02_L,595,40,0,37,0,485.0,0.0,"VS:20,LAL_inh:12,haltere:4,LPi_v:2",,"lift,←descend,←yaw,←climb,←damping,←steer"
32039,32889,32889,T4a,R,46,5,6,T4a_R,1870,0,1,0,0,0.0,6.0,,HS:1,yaw
32040,32890,32890,LPi_v,R,19,2,3,LPi_v_R,407,25,19,25,19,139.0,124.0,T4d:25,"DNg02:18,VS:1","descend,→lift,→climb"
32041,32891,32891,T4c,L,6,0,6,T4c_L,1892,0,4,0,4,0.0,16.0,,VS:4,climb
32042,32892,32892,haltere,L,15,1,7,haltere_L,571,0,15,0,15,0.0,71.0,,"DNg02:13,LAL_inh:2","damping,→lift,→steer"
32043,32893,32893,T4d,L,46,5,6,T4d_L,1924,0,10,0,10,0.0,43.0,,LPi_v:10,descend
32044,32894,32894,T4b,R,6,0,6,T4b_R,1923,0,4,0,4,0.0,24.0,,LPi_h:4,yaw
32045,32895,32895,T4d,L,21,2,5,T4d_L,1925,0,6,0,6,0.0,38.0,,LPi_v:6,descend
32046,32896,32896,T4a,R,1,0,1,T4a_R,1871,0,1,0,0,0.0,13.0,,HS:1,yaw
32047,32897,32897,LPLC2,L,40,5,0,LPLC2_L,911,0,15,0,15,0.0,86.0,,PVLP:15,loom
32048,32898,32898,R1-R6,R,10,1,2,R1-R6_R,3934,0,0,0,0,0.0,0.0,,,brightness
32049,32899,32899,T4b,R,41,5,1,T4b_R,1924,0,7,0,7,0.0,34.0,,LPi_h:7,yaw
